region,province,city,barangay,precinct,position,candidate,votes,percentage
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,PARTYLIST,145 BUNYOG,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,PARTYLIST,146 AKBAYAN,4,0.86 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,PARTYLIST,147 DAMAYAN,1,0.21 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,PARTYLIST,148 WIFI,1,0.21 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,PARTYLIST,149 CANCER PARTY LIST,2,0.43 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,PARTYLIST,150 1-ANG EDUKASYON,2,0.43 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,PARTYLIST,151 UFCC,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,PARTYLIST,152 AGRI,1,0.21 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,PARTYLIST,153 MAHARLIKA,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,PARTYLIST,154 ANAKPAWIS,1,0.21 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,PARTYLIST,155 1TAHANAN,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,PARTYLIST,156 TURISMO,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,PARTYLIST,157 APEC,1,0.21 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,PARTYLIST,158 SENIOR CITIZENS PARTYLIST,18,3.87 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,PARTYLIST,159 AASENSO,1,0.21 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,PARTYLIST,160 AMIN,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,PARTYLIST,161 1-PACMAN,5,1.07 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,PARTYLIST,162 ABB-NFCPI,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,PARTYLIST,163 AN WARAY,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,PARTYLIST,164 AP PARTYLIST,3,0.64 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,PARTYLIST,165 AKAP PINOY,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,PARTYLIST,166 BUHAY,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,PARTYLIST,167 ARISE,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,PARTYLIST,168 IWI,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,PARTYLIST,169 ANG TINIG NG SENIORS,6,1.29 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,PARTYLIST,170 LBP,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,PARTYLIST,171 IPEACE EPANAW,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,PARTYLIST,172 APAT-DAPAT,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,PARTYLIST,173 UMA ILONGGO,9,1.93 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,PARTYLIST,174 AYUDA,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,PARTYLIST,175 SAMBAYANAN,2,0.43 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,PARTYLIST,176 AKO BREEDER,2,0.43 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,PARTYLIST,177 FPJ,1,0.21 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,PARTYLIST,178 LIBRO,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,REP,Candidate,Votes,Percentage
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,REP,"ATAYDE, DAN (IND)",195,32.07 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,REP,"DAVID, WILLY (IND)",0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,REP,"GASATAYA, GREG (NPC)",406,66.77 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,REP,"GUSTILO, ROMY (IND)",1,0.16 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,REP,"SAN MIGUEL, NONONG (PDDS)",6,0.98 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,MAYOR,Candidate,Votes,Percentage
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,MAYOR,"BENITEZ, ALBEE (PDPLBN)",356,56.59 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,MAYOR,"LEONARDIA, BING (NP)",273,43.40 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,VICE_MAYOR,Candidate,Votes,Percentage
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,VICE_MAYOR,"DISTRITO, CAESAR (PDPLBN)",134,21.89 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,VICE_MAYOR,"FAMILIARAN, EL CID (NP)",341,55.71 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,VICE_MAYOR,"GAMBOA, WILSON JR. (IND)",137,22.38 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,SP,Candidate,Votes,Percentage
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,SP,"ANG, EM (NP)",308,5.02 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,SP,"ARROYO, ALAN (IND)",44,0.71 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,SP,"AUJERO, JORGE THE WISE (IND)",13,0.21 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,SP,"BAIS, HOMER (PDPLBN)",158,2.57 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,SP,"BARIBAR, ARCHIE (PROMDI)",234,3.81 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,SP,"BELARIO, 007 (IND)",23,0.37 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,SP,"BELORIA, TOTO CESAR (IND)",70,1.14 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,SP,"CONTRERAS, LR (PRP)",17,0.27 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,SP,"DIAZ, JONATHAN JR. (NP)",115,1.87 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,SP,"DISTRITO, SIMPLE (PDPLBN)",138,2.25 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,SP,"ESPINO, AL (NPC)",249,4.06 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,SP,"FLOR, CELIA (IND)",310,5.05 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,SP,"GICO, VIC (IND)",28,0.45 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,SP,"GONZALEZ, VLADI (PDPLBN)",261,4.25 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,SP,"GUILLEM, ED (NP)",160,2.61 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,SP,"HERMOSURA, BONG (IND)",27,0.44 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,SP,"JAUOD, JIFFY (IND)",28,0.45 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,SP,"LACSON, PATRICK (PDPLBN)",239,3.89 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,SP,"LOPEZ, CARL (NP)",214,3.49 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,SP,"MAYO, MARK STEVEN (NPC)",95,1.54 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,SP,"MONTALVO, CASH (NP)",155,2.52 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,SP,"NACIONALES, FERMIN (IND)",16,0.26 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,SP,"NOVERO, RENECITO (NP)",289,4.71 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,SP,"OROLA, BART (PDPLBN)",178,2.90 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,SP,"PADIOS, EDUARDO (PPM)",49,0.79 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,SP,"PUENTEVELLA, KALAW (PROMDI)",213,3.47 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,SP,"RAMOS, DINDO (NP)",221,3.60 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,SP,"ROJAS, CINDY (NP)",321,5.23 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,SP,"SALANGA, ISRAEL (NP)",276,4.50 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,SP,"SAYSON, THADDY (PDPLBN)",334,5.44 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,SP,"SOLIDUM, MARLON (NPC)",183,2.98 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,SP,"SORONGON, CHRIS (NP)",220,3.58 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,SP,"SY, PAO (NPC)",207,3.37 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,SP,"TAN, CANO GWAPO (AKSYON)",168,2.74 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,SP,"VERDEFLOR, SONYA (UNEGA)",237,3.86 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,SP,"VILLAFUERTE, RICO (IND)",61,0.99 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,SP,"VILLAROSA, JASON (LAKAS)",226,3.68 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010376,SP,"WEBER, CHRISTIAN (IND)",45,0.73 %
region,province,city,barangay,precinct,position,candidate,votes,percentage
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,PRESIDENT,Candidate,Votes,Percentage
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,PRESIDENT,"ABELLA, ERNIE (IND)",1,0.15 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,PRESIDENT,"DE GUZMAN, LEODY (PLM)",3,0.45 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,PRESIDENT,"DOMAGOSO, ISKO MORENO (AKSYON)",37,5.63 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,PRESIDENT,"GONZALES, NORBERTO (PDSP)",0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,PRESIDENT,"LACSON, PING (PDR)",10,1.52 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,PRESIDENT,"MANGONDATO, FAISAL (KTPNAN)",0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,PRESIDENT,"MARCOS, BONGBONG (PFP)",250,38.05 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,PRESIDENT,"MONTEMAYOR, JOSE JR. (DPP)",0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,PRESIDENT,"PACQUIAO, MANNY PACMAN(PROMDI)",28,4.26 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,PRESIDENT,"ROBREDO, LENI (IND)",328,49.92 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,VICE_PRESIDENT,Candidate,Votes,Percentage
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,VICE_PRESIDENT,"ATIENZA, LITO (PROMDI)",7,1.08 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,VICE_PRESIDENT,"BELLO, WALDEN (PLM)",0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,VICE_PRESIDENT,"DAVID, RIZALITO (DPP)",1,0.15 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,VICE_PRESIDENT,"DUTERTE, SARA (LAKAS)",265,40.95 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,VICE_PRESIDENT,"LOPEZ, MANNY SD (WPP)",2,0.30 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,VICE_PRESIDENT,"ONG, DOC WILLIE (AKSYON)",30,4.63 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,VICE_PRESIDENT,"PANGILINAN, KIKO (LP)",225,34.77 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,VICE_PRESIDENT,"SERAPIO, CARLOS (KTPNAN)",1,0.15 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,VICE_PRESIDENT,"SOTTO, VICENTE TITO (NPC)",116,17.92 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,Candidate,Votes,Percentage
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"AFUANG, ABNER (IND)",8,0.13 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"ALBANI, IBRAHIM (WPP)",9,0.15 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"ARRANZA, MANG JESS (IND)",10,0.17 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"BAGUILAT, TEDDY (LP)",100,1.74 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"BAILEN, AGNES (IND)",10,0.17 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"BALITA, CARL (AKSYON)",48,0.83 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"BARBO, LUTZ (PDPLBN)",10,0.17 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"BAUTISTA, HERBERT BISTEK (NPC)",132,2.30 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"BELGICA, GRECO (PDDS)",18,0.31 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"BELLO, SILVESTRE JR. (PDPLBN)",16,0.27 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"BINAY, JOJO (UNA)",129,2.25 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"CABONEGRO, ROY (PLM)",18,0.31 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"CASTRICIONES, BRO JOHN(PDPLBN)",5,0.08 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"CAYETANO, ALAN PETER (IND)",248,4.32 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"CHAVEZ, MELCHOR (WPP)",12,0.20 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"COLMENARES, NERI (MKBYN)",195,3.40 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"D'ANGELO, DAVID (PLM)",10,0.17 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"DE LIMA, LEILA (LP)",161,2.81 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"DEL ROSARIO, MONSOUR (PDR)",61,1.06 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"DIAZ, DING (PPP)",9,0.15 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"DIOKNO, CHEL (KANP)",221,3.85 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"EJERCITO, JV ESTRADA (NPC)",175,3.05 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"ELEAZAR, GEN. GUILLERMO (PDR)",132,2.30 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"EREÑO, BRO. ERNIE (PM)",10,0.17 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"ESCUDERO, CHIZ (NPC)",281,4.90 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"ESPIRITU, LUKE (PLM)",115,2.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"ESTRADA, JINGGOY (PMP)",124,2.16 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"FALCONE, BAL FALCON (DPP)",6,0.10 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"GADON, LARRY (KBL)",96,1.67 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"GATCHALIAN, WIN (NPC)",229,3.99 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"GORDON, WOW DICK (BVNP)",168,2.93 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"GUTOC, SAMIRA (AKSYON)",34,0.59 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"HONASAN, GRINGO (IND)",110,1.92 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"HONTIVEROS, RISA (AKBAYAN)",306,5.34 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"JAVELLANA, RJ (IND)",14,0.24 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"KIRAM, NUR-MAHAL (IND)",5,0.08 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"LABOG, ELMER (MKBYN)",34,0.59 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"LACSON, KUYA ALEX (KP)",141,2.46 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"LANGIT, REY (PDPLBN)",13,0.22 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"LEGARDA, LOREN (NPC)",266,4.64 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"LIM, ARIEL (IND)",10,0.17 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"MALLILLIN, EMILY (PPM)",5,0.08 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"MARCOLETA, RODANTE (PDPLBN)",23,0.40 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"MARCOS, FRANCIS LEO (IND)",34,0.59 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"MATULA, SONNY (IND)",70,1.22 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"MINDALANO-ADAM,MARIETA(KTPNAN)",1,0.01 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"OLARTE, ATTY/DR. LEO (BIGKIS)",10,0.17 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"PADILLA, DRA. MINGUITA (PDR)",36,0.62 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"PADILLA, ROBIN (PDPLBN)",220,3.84 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"PANELO, SAL PANALO (PDPLBN)",57,0.99 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"PIMENTEL, ASTRA (PDPLBN)",45,0.78 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"PIÑOL, MANNY (NPC)",26,0.45 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"RICABLANCA, WILLIE JR. (PM)",10,0.17 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"ROQUE, HARRY SPOX (PRP)",85,1.48 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"SAHIDULLA, LADY ANNE (PDDS)",1,0.01 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"SISON, JOPET (AKSYON)",24,0.41 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"TEODORO, GIBO (PRP)",182,3.17 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"TRILLANES, ANTONIO IV (LP)",170,2.96 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"TULFO, IDOL RAFFY (IND)",294,5.13 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"VALEROS, REY (IND)",5,0.08 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"VILLANUEVA,JOEL TESDAMAN (IND)",212,3.70 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"VILLAR, MARK (NP)",200,3.49 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"ZUBIAGA, CARMEN (IND)",45,0.78 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,SENATOR,"ZUBIRI, MIGZ (IND)",275,4.80 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,PARTYLIST,Candidate,Votes,Percentage
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,PARTYLIST,01 KAMALAYAN,2,0.45 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,PARTYLIST,02 KM NGAYON NA,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,PARTYLIST,03 PSIS,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,PARTYLIST,04 AGAP,3,0.67 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,PARTYLIST,05 KABAYAN,4,0.90 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,PARTYLIST,06 HOME OWNER,1,0.22 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,PARTYLIST,07 KAPUSO-PM,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,PARTYLIST,08 PDP CARES,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,PARTYLIST,09 MARVELOUS TAYO,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,PARTYLIST,10 AKO OFW,1,0.22 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,PARTYLIST,11 UNITED SENIOR CITIZEN,3,0.67 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,PARTYLIST,12 WOW PILIPINAS,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,PARTYLIST,13 ALTERNATIBA,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,PARTYLIST,14 1-RIDER PARTYLIST,11,2.48 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,PARTYLIST,15 1-CARE,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,PARTYLIST,16 ABP,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,PARTYLIST,17 AKO MUSIKERO,0,0.00 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,PARTYLIST,18 AKO BICOL,1,0.22 %
REGION VI,NEGROS OCCIDENTAL,CITY OF BACOLOD,TACULING,45010377,PARTYLIST,19 PRAI,7,1.58 %
